# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      76     0.14342     0.04138     0.18904    0.989637247   -0.008982721   -0.998619969
     1      76     0.18136     0.04138     0.09727    1.008148670    0.028238471   -0.979910200
     1      76    -0.00835    -0.18431     0.00551    1.024811685    0.023698594   -1.001113091
     1      76     0.02959    -0.18431    -0.08626    1.015862060    0.015861731   -1.000000328
     1      76    -0.16011     0.04138    -0.17803    0.986520240   -0.005552259   -0.992072499
     1      76    -0.12217     0.04138    -0.26980    0.985365327   -0.015955396   -1.001320723
     1      76    -0.08423     0.00376    -0.26980    0.995369282   -0.037664940   -1.033034222
     1      76     0.18136     0.00376     0.18904    1.000235151    0.019889071   -0.980346080
     1      76     0.21930     0.00376     0.09727    1.033522992    0.065292762   -0.968230230
     1      76    -0.19806     0.00376     0.00551    1.040353787    0.008474092   -1.031879696
     1      76    -0.16011     0.00376    -0.08626    1.036151984    0.056037658   -0.980114326
     1      76    -0.12217     0.00376    -0.17803    1.008782943   -0.002519097   -1.011302040
     1      76    -0.08423    -0.03385    -0.17803    0.979938619   -0.023271551   -1.003210170
     1      76    -0.04629    -0.03385    -0.26980    0.993450427    0.000857566   -0.992592861
     1      76    -0.00835     0.19184     0.18904    0.982085451   -0.021804204   -1.003889655
     1      76     0.02959     0.19184     0.09727    1.012743826    0.012759751   -0.999984075
     1      76    -0.16011    -0.03385     0.00551    1.035663540    0.039045693   -0.996617847
     1      76    -0.12217    -0.03385    -0.08626    1.017523343    0.018521438   -0.999001906
     1      76    -0.08423    -0.07147    -0.08626    0.998937959    0.006136711   -0.992801248
     1      76    -0.04629    -0.07147    -0.17803    0.961950486   -0.033698013   -0.995648499
     1      76    -0.00835    -0.07147    -0.26980    0.985502155    0.012867946   -0.972634209
     1      76     0.02959     0.15422     0.18904    0.961632188   -0.043025832   -1.004658020
     1      76     0.06754     0.15422     0.09727    0.995612614    0.010285327   -0.985327287
     1      76    -0.12217    -0.07147     0.00551    1.005748199   -0.013805769   -1.019553968
     1      76    -0.04629    -0.07147     0.00551    1.026802740    0.052038841   -0.974763899
     1      76    -0.00835    -0.07147    -0.08626    1.010035142    0.058572059   -0.951463083
     1      76     0.02959    -0.07147    -0.17803    0.958701732   -0.006401478   -0.965103210
     1      76     0.06754    -0.07147    -0.26980    0.974095286   -0.016968100   -0.991063386
     1      76    -0.12217    -0.07147     0.18904    0.977548516   -0.024122636   -1.001671153
     1      76    -0.08423    -0.07147     0.09727    0.987610643   -0.009260986   -0.996871629
     1      76    -0.04629    -0.10908     0.09727    0.972667398   -0.000678104   -0.973345502
     1      76    -0.00835    -0.10908     0.00551    1.018479124    0.037317616   -0.981161508
     1      76     0.02959    -0.10908    -0.08626    0.983742225    0.016016850   -0.967725374
     1      76     0.06754    -0.10908    -0.17803    0.964953149   -0.041689541   -1.006642690
     1      76     0.10548    -0.10908    -0.26980    0.950211817   -0.042193927   -0.992405744
     1      76    -0.08423    -0.10908     0.18904    0.967848658   -0.033878963   -1.001727621
     1      76    -0.04629    -0.14670     0.18904    0.962407018   -0.034553477   -0.996960495
     1      76    -0.00835    -0.14670     0.09727    0.973637599   -0.025713199   -0.999350798
     1      76     0.02959    -0.14670     0.00551    1.015694627    0.024126768   -0.991567859
     1      76     0.06754    -0.14670    -0.08626    0.999263317    0.013914683   -0.985348634
     1      76    -0.12217     0.07899    -0.17803    0.977008261   -0.024442442   -1.001450702
     1      76    -0.08423     0.07899    -0.26980    0.967767984   -0.023523871   -0.991291855
     1      76    -0.04629     0.04138    -0.26980    0.990994481   -0.000895684   -0.991890164
     1      76    -0.00835    -0.18431     0.18904    0.977020164   -0.031345121   -1.008365285
     1      76     0.02959    -0.18431     0.09727    1.006345378    0.008072202   -0.998273176
     1      76    -0.16011     0.04138     0.00551    1.031301904    0.026202265   -1.005099639
     1      76    -0.12217     0.04138    -0.08626    1.015421545    0.014635219   -1.000786327
     1      76    -0.08423     0.04138    -0.17803    0.979461558   -0.021945157   -1.001406715
     1      76    -0.04629     0.00376    -0.17803    0.961602128   -0.047272787   -1.008874916
     1      76    -0.00835     0.00376    -0.26980    1.000631502   -0.039459327   -1.040090829
     1      76    -0.19806     0.00376     0.18904    0.997522664    0.019780975   -0.977741688
     1      76    -0.16011     0.00376     0.09727    1.028289595    0.047790995   -0.980498600
     1      76    -0.12217     0.00376     0.00551    1.036491368    0.061879499   -0.974611869
     1      76    -0.08423     0.00376    -0.08626    1.000219638    0.012911521   -0.987308117
     1      76    -0.04629    -0.03385    -0.08626    1.006399914    0.023718251   -0.982681664
     1      76    -0.00835    -0.03385    -0.17803    0.957359144    0.001610601   -0.955748543
     1      76     0.02959    -0.03385    -0.26980    0.996248989   -0.003319173   -0.999568162
     1      76    -0.16011    -0.03385     0.18904    0.991157092    0.000205546   -0.990951546
     1      76    -0.12217    -0.03385     0.09727    1.014542053    0.015584667   -0.998957386
     1      76    -0.08423    -0.03385     0.00551    1.053711641    0.074920419   -0.978791223
     1      76    -0.00835    -0.03385     0.00551    1.064029589    0.102388143   -0.961641446
     1      76     0.02959    -0.03385    -0.08626    1.008026314    0.036257499   -0.971768814
     1      76     0.06754    -0.03385    -0.17803    0.971200931   -0.033468506   -1.004669438
     1      76     0.10548    -0.03385    -0.26980    0.988049233   -0.023635782   -1.011685014
     1      76    -0.08423    -0.03385     0.18904    0.978803823   -0.022966738   -1.001770562
     1      76    -0.04629    -0.03385     0.09727    0.994546946    0.002785728   -0.991761218
     1      76    -0.00835    -0.07147     0.09727    1.001042286    0.056422723   -0.944619563
     1      76     0.02959    -0.07147     0.00551    1.029956682    0.054854507   -0.975102175
     1      76     0.06754    -0.07147    -0.08626    1.000328425    0.032757463   -0.967570962
     1      76     0.10548    -0.07147    -0.17803    0.979747359   -0.022531575   -1.002278934
     1      76    -0.08423    -0.07147     0.28081    0.971240254   -0.020091169   -0.991331423
     1      76    -0.04629    -0.07147     0.18904    0.961554470   -0.034724484   -0.996278953
     1      76    -0.00835    -0.10908     0.18904    0.950718029   -0.055175138   -1.005893167
     1      76     0.02959    -0.10908     0.09727    0.972949867    0.006167287   -0.966782580
     1      76     0.06754    -0.10908     0.00551    1.003559461    0.015748660   -0.987810801
     1      76     0.10548    -0.10908    -0.08626    1.006763431    0.024819522   -0.981943909
     1      76    -0.08423     0.11661    -0.17803    0.969449114   -0.033699746   -1.003148861
     1      76    -0.04629     0.11661    -0.26980    0.962477865   -0.025461181   -0.987939046
     1      76    -0.00835     0.07899    -0.26980    0.982569537    0.010390334   -0.972179203
     1      76     0.02959    -0.14670     0.18904    0.958765866   -0.046729855   -1.005495721
     1      76     0.06754    -0.14670     0.09727    0.992353704    0.004425595   -0.987928110
     1      76    -0.12217     0.07899     0.00551    1.001088424   -0.023634556   -1.024722980
     1      76    -0.08423     0.07899    -0.08626    0.998114556    0.006000314   -0.992114242
     1      76    -0.04629     0.07899    -0.17803    0.960934967   -0.036584165   -0.997519133
     1      76    -0.00835     0.04138    -0.17803    0.958174297    0.009926343   -0.948247954
     1      76     0.02959     0.04138    -0.26980    0.994047528   -0.000439238   -0.994486766
     1      76    -0.16011     0.04138     0.18904    0.986419628   -0.005331660   -0.991751288
     1      76    -0.12217     0.04138     0.09727    1.011798794    0.010355517   -1.001443277
     1      76    -0.08423     0.04138     0.00551    1.046591161    0.067955104   -0.978636057
     1      76    -0.04629     0.04138    -0.08626    1.007520451    0.028885042   -0.978635408
     1      76    -0.00835     0.00376    -0.08626    1.001580796    0.040902865   -0.960677931
     1      76     0.02959     0.00376    -0.17803    0.956884533   -0.053170948   -1.010055482
     1      76     0.06754     0.00376    -0.26980    0.996288846   -0.002128171   -0.998417017
     1      76    -0.12217     0.00376     0.18904    1.006788008   -0.017884567   -1.024672575
     1      76    -0.08423     0.00376     0.09727    0.990529131   -0.017363983   -1.007893114
     1      76    -0.04629     0.00376     0.00551    1.070192184    0.099985104   -0.970207080
     1      77     0.02959     0.00376     0.00551    1.082985043    0.087091964   -0.995893079
     1      77     0.06754     0.00376    -0.08626    1.031761247    0.039452887   -0.992308360
     1      77     0.10548     0.00376    -0.17803    1.016921359    0.036498925   -0.980422434
     1      77    -0.08423     0.00376     0.28081    1.015388275    0.064602487   -0.950785788
     1      77    -0.04629     0.00376     0.18904    1.024545578    0.030684987   -0.993860590
     1      77    -0.00835     0.00376     0.09727    1.023971829    0.034054372   -0.989917457
     1      77     0.02959    -0.03385     0.09727    1.022734272    0.022685541   -1.000048732
     1      77     0.06754    -0.03385     0.00551    1.065358857    0.100374488   -0.964984369
     1      77     0.10548    -0.03385    -0.08626    1.034269149    0.043664106   -0.990605043
     1      77     0.14342    -0.03385    -0.17803    1.038347607    0.032541174   -1.005806434
     1      77    -0.04629    -0.03385     0.28081    1.018131096    0.015111126   -1.003019971
     1      77    -0.00835    -0.03385     0.18904    1.021613981    0.024086231   -0.997527750
     1      77     0.02959    -0.07147     0.18904    1.013035094    0.011170439   -1.001864655
     1      77     0.06754    -0.07147     0.09727    1.016846051    0.018670143   -0.998175908
     1      77     0.10548    -0.07147     0.00551    1.049746702    0.064546180   -0.985200522
     1      77     0.14342    -0.07147    -0.08626    1.016615635    0.022655057   -0.993960578
     1      77    -0.04629     0.15422    -0.17803    1.026392248    0.022416180   -1.003976067
     1      77    -0.00835    -0.07147     0.28081    1.021601752   -0.003298378   -1.024900130
     1      77     0.02959     0.11661    -0.26980    1.023881020    0.011075072   -1.012805948
     1      77     0.06754    -0.10908     0.18904    1.021411006    0.012258982   -1.009152023
     1      77     0.10548    -0.10908     0.09727    1.017720528    0.019470967   -0.998249562
     1      77    -0.08423     0.11661     0.00551    1.045972581    0.058788243   -0.987184339
     1      77    -0.04629     0.11661    -0.08626    1.004194951   -0.003783679   -1.007978630
     1      77    -0.00835     0.11661    -0.17803    1.004788103    0.007373681   -0.997414422
     1      77     0.02959     0.07899    -0.17803    1.011092178    0.003968076   -1.007124101
     1      77     0.06754     0.07899    -0.26980    1.027591019    0.024815373   -1.002775645
     1      77    -0.12217     0.07899     0.18904    1.040352803    0.039351518   -1.001001285
     1      77    -0.08423     0.07899     0.09727    1.015764565    0.017067985   -0.998696580
     1      77    -0.04629     0.07899     0.00551    1.048202242    0.084614107   -0.963588135
     1      77    -0.00835     0.07899    -0.08626    1.013339742    0.013650252   -0.999689490
     1      77     0.02959     0.04138    -0.08626    1.024747656    0.030979499   -0.993768158
     1      77     0.06754     0.04138    -0.17803    1.019560943    0.024646174   -0.994914769
     1      77     0.10548     0.04138    -0.26980    1.023397206    0.045011915   -0.978385291
     1      77    -0.08423     0.04138     0.18904    1.019728881    0.018984311   -1.000744569
     1      77    -0.04629     0.04138     0.09727    1.023021871    0.036888797   -0.986133074
     1      77    -0.00835     0.04138     0.00551    1.061822334    0.108455777   -0.953366556
     1      77     0.06754     0.04138     0.00551    1.062626736    0.098859124   -0.963767612
