# neig  =    13824
# vol   =  0.946983938E+06
# nspin, nspinor, nkpt, ncb, nvb =        1       1     216       8       8
#   ik    ic    iv    is         ec (eV)         ev (eV)        eig (eV)   abs(dipole)^2      Re(dipole)      Im(dipole)
     3     8     7     1  0.90989740E+01 -0.17495632E-01  0.91164697E+01  0.27149307E-05  0.16195644E-02  0.30321894E-03
     3     8     8     1  0.90989740E+01 -0.81739781E-01  0.91807138E+01  0.16019464E-01 -0.99231961E-01 -0.78565143E-01
     4     1     1     1  0.53819816E+01  0.12904025E+01  0.40915791E+01  0.24346120E+01  0.50978719E+00  0.14746963E+01
     4     1     2     1  0.53819816E+01  0.12327506E+01  0.41492310E+01  0.77421748E+01  0.27679746E+01 -0.28371005E+00
     4     1     3     1  0.53819816E+01  0.14245054E+00  0.52395311E+01  0.17223438E-02  0.36772280E-01 -0.19239105E-01
     4     1     4     1  0.53819816E+01  0.99455211E-01  0.52825264E+01  0.17214103E-03 -0.10806401E-01  0.74406135E-02
     4     1     5     1  0.53819816E+01  0.73127606E-01  0.53088540E+01  0.21586087E-01  0.14675895E+00  0.69208961E-02
     4     1     6     1  0.53819816E+01  0.64602487E-01  0.53173791E+01  0.12028505E-01  0.10399615E+00 -0.34832541E-01
     4     1     7     1  0.53819816E+01 -0.33432407E-01  0.54154140E+01  0.85342369E-03  0.28868624E-01 -0.44750710E-02
     4     1     8     1  0.53819816E+01 -0.64850043E-01  0.54468317E+01  0.11749267E+00  0.34277197E+00  0.22471010E-03
     4     2     1     1  0.54175201E+01  0.12904025E+01  0.41271176E+01  0.68536064E+01  0.14292273E+01 -0.21933800E+01
     4     2     2     1  0.54175201E+01  0.12327506E+01  0.41847695E+01  0.19495848E+01  0.96458363E+00  0.10095361E+01
     4     2     3     1  0.54175201E+01  0.14245054E+00  0.52750696E+01  0.12656363E-03  0.10232886E-01  0.46745768E-02
     4     2     4     1  0.54175201E+01  0.99455211E-01  0.53180649E+01  0.94500445E-03  0.29292659E-01  0.93244095E-02
     4     2     5     1  0.54175201E+01  0.73127606E-01  0.53443925E+01  0.12695498E+00  0.20503207E+00  0.29140493E+00
     4     2     6     1  0.54175201E+01  0.64602487E-01  0.53529176E+01  0.61923587E-03 -0.20729561E-01 -0.13766669E-01
     4     2     7     1  0.54175201E+01 -0.33432407E-01  0.54509525E+01  0.78500889E-06  0.63832486E-03  0.61445118E-03
     4     2     8     1  0.54175201E+01 -0.64850043E-01  0.54823702E+01  0.28472638E+01 -0.10347199E+01 -0.13328985E+01
     4     3     1     1  0.69009282E+01  0.12904025E+01  0.56105257E+01  0.42288434E-02  0.37966754E-02  0.64918631E-01
