# k =   0.750000   0.000000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -7.53841064E+00  -7.31094705E+00   2.27463590E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.76317738E-01   8.47942434E-01  -1.28375303E-01
#    Nb          CH(vbm)          CH(cbm)             diff
     64  -2.15132295E+00  -2.12744895E+00   2.38740003E-02
     65  -2.17115717E+00  -2.14187973E+00   2.92774384E-02
     66  -2.18891182E+00  -2.15655277E+00   3.23590482E-02
     67  -2.19874204E+00  -2.18084901E+00   1.78930291E-02
     68  -2.22441366E+00  -2.20218596E+00   2.22276989E-02
     69  -2.24184435E+00  -2.21377146E+00   2.80728932E-02
     70  -2.30306604E+00  -2.22996828E+00   7.30977539E-02
     71  -2.36368915E+00  -2.24321273E+00   1.20476419E-01
     72  -2.50041205E+00  -2.25426987E+00   2.46142182E-01
     73  -2.56780264E+00  -2.26015549E+00   3.07647158E-01
     74  -2.59954062E+00  -2.29865215E+00   3.00888470E-01
     75  -2.62855563E+00  -2.35717587E+00   2.71379752E-01
     76  -2.65796820E+00  -2.36950328E+00   2.88464921E-01
     77  -2.68406267E+00  -2.37631701E+00   3.07745668E-01
     78  -2.71406139E+00  -2.40134295E+00   3.12718445E-01
     79  -2.74728237E+00  -2.46461481E+00   2.82667560E-01
     80  -2.77990836E+00  -2.51221625E+00   2.67692115E-01
     81  -3.26215359E+00  -2.57406333E+00   6.88090257E-01
     82  -4.68074153E+00  -2.64891412E+00   2.03182741E+00
     83  -4.73509658E+00  -4.15005740E+00   5.85039186E-01
     84  -4.80019494E+00  -4.64167939E+00   1.58515546E-01
     85  -4.85411342E+00  -4.66831888E+00   1.85794536E-01
     86  -4.88820431E+00  -4.69066665E+00   1.97537664E-01
     87  -4.90930541E+00  -4.71435556E+00   1.94949849E-01
     88  -4.94093510E+00  -4.74867899E+00   1.92256118E-01
     89  -4.96318277E+00  -4.76288939E+00   2.00293380E-01
     90  -4.99001369E+00  -4.77949207E+00   2.10521624E-01
     91  -5.01232634E+00  -4.80334719E+00   2.08979149E-01
     92  -5.02386759E+00  -4.82066325E+00   2.03204333E-01
     93  -5.04054911E+00  -4.83817281E+00   2.02376298E-01
     94  -5.05423110E+00  -4.85564869E+00   1.98582407E-01
     95  -5.06764973E+00  -4.87088006E+00   1.96769670E-01
     96  -5.08116354E+00  -4.89197687E+00   1.89186677E-01
     97  -5.09956518E+00  -4.90488700E+00   1.94678180E-01
     98  -5.11517690E+00  -4.91682165E+00   1.98355259E-01
     99  -5.12690288E+00  -4.92439889E+00   2.02503988E-01
    100  -5.14046275E+00  -4.93407866E+00   2.06384085E-01
    101  -5.15943961E+00  -4.94491254E+00   2.14527071E-01
    102  -5.17222870E+00  -4.95634596E+00   2.15882742E-01
    103  -5.18435478E+00  -4.96621470E+00   2.18140073E-01
    104  -5.19714791E+00  -4.97481824E+00   2.22329664E-01
    105  -5.20776280E+00  -4.98343934E+00   2.24323462E-01
    106  -5.21874276E+00  -4.99205341E+00   2.26689347E-01
    107  -5.23175134E+00  -5.00292528E+00   2.28826057E-01
    108  -5.24617606E+00  -5.01189994E+00   2.34276113E-01
    109  -5.26163708E+00  -5.01982574E+00   2.41811341E-01
    110  -5.27856939E+00  -5.02703208E+00   2.51537305E-01
    111  -5.29612212E+00  -5.03466777E+00   2.61454347E-01
    112  -5.30773257E+00  -5.04127890E+00   2.66453671E-01
    113  -5.31626605E+00  -5.04764764E+00   2.68618415E-01
    114  -5.32501196E+00  -5.05517317E+00   2.69838790E-01
    115  -5.33401383E+00  -5.06327764E+00   2.70736185E-01
    116  -5.34292912E+00  -5.06985073E+00   2.73078387E-01
    117  -5.35141341E+00  -5.07791876E+00   2.73494651E-01
    118  -5.35955874E+00  -5.08723145E+00   2.72327290E-01
    119  -5.36695339E+00  -5.09443314E+00   2.72520241E-01
    120  -5.37399602E+00  -5.10442159E+00   2.69574426E-01
    121  -5.38078938E+00  -5.11366048E+00   2.67128895E-01
    122  -5.38592427E+00  -5.12000466E+00   2.65919611E-01
    123  -5.39105704E+00  -5.12704411E+00   2.64012934E-01
    124  -5.39652133E+00  -5.13384648E+00   2.62674843E-01
    125  -5.40002353E+00  -5.13946182E+00   2.60561707E-01
    126  -5.40548016E+00  -5.14681688E+00   2.58663288E-01
    127  -5.41023567E+00  -5.15195081E+00   2.58284862E-01
    128  -5.41732012E+00  -5.16175735E+00   2.55562775E-01
    129  -5.42264933E+00  -5.16946009E+00   2.53189235E-01
    130  -5.42820412E+00  -5.17595856E+00   2.52245555E-01
    131  -5.43482359E+00  -5.18570275E+00   2.49120843E-01
    132  -5.44043694E+00  -5.19345530E+00   2.46981635E-01
    133  -5.44817584E+00  -5.20744551E+00   2.40730329E-01
    134  -5.45572779E+00  -5.21542513E+00   2.40302658E-01
    135  -5.46232413E+00  -5.22278726E+00   2.39536869E-01
    136  -5.46988812E+00  -5.23474592E+00   2.35142201E-01
    137  -5.47739090E+00  -5.24348856E+00   2.33902338E-01
    138  -5.48510212E+00  -5.25715889E+00   2.27943227E-01
    139  -5.49285399E+00  -5.26865576E+00   2.24198228E-01
    140  -5.50235964E+00  -5.28030094E+00   2.22058702E-01
    141  -5.51205047E+00  -5.29070057E+00   2.21349899E-01
    142  -5.51959729E+00  -5.29932298E+00   2.20274311E-01
    143  -5.52822629E+00  -5.31115365E+00   2.17072639E-01
    144  -5.53819692E+00  -5.32312616E+00   2.15070760E-01
    145  -5.54634635E+00  -5.33450554E+00   2.11840814E-01
    146  -5.55473287E+00  -5.34466213E+00   2.10070744E-01
    147  -5.56212842E+00  -5.35527863E+00   2.06849793E-01
    148  -5.56968351E+00  -5.36738933E+00   2.02294187E-01
    149  -5.57823208E+00  -5.37673002E+00   2.01502058E-01
    150  -5.58620208E+00  -5.38311807E+00   2.03084005E-01
    151  -5.59546390E+00  -5.39120920E+00   2.04254700E-01
    152  -5.60425805E+00  -5.40139491E+00   2.02863137E-01
    153  -5.61326094E+00  -5.41226556E+00   2.00995376E-01
    154  -5.62230077E+00  -5.42331015E+00   1.98990618E-01
    155  -5.63076972E+00  -5.43123126E+00   1.99538460E-01
    156  -5.64011704E+00  -5.43929021E+00   2.00826836E-01
    157  -5.64975098E+00  -5.44965594E+00   2.00095040E-01
    158  -5.65809764E+00  -5.45690838E+00   2.01189254E-01
    159  -5.66590666E+00  -5.46623440E+00   1.99672259E-01
    160  -5.67660131E+00  -5.47714454E+00   1.99456776E-01
    161  -5.68348781E+00  -5.48726016E+00   1.96227646E-01
    162  -5.69055138E+00  -5.49972598E+00   1.90825408E-01
    163  -5.69860593E+00  -5.50853406E+00   1.90071869E-01
    164  -5.70636198E+00  -5.51613512E+00   1.90226861E-01
    165  -5.71402819E+00  -5.52334168E+00   1.90686506E-01
    166  -5.72194816E+00  -5.53238546E+00   1.89562697E-01
    167  -5.72947126E+00  -5.54144399E+00   1.88027275E-01
    168  -5.73656053E+00  -5.54898270E+00   1.87577828E-01
    169  -5.74405978E+00  -5.55657603E+00   1.87483751E-01
    170  -5.75191232E+00  -5.56354711E+00   1.88365209E-01
    171  -5.76050944E+00  -5.56904194E+00   1.91467499E-01
    172  -5.76904418E+00  -5.57762575E+00   1.91418428E-01
    173  -5.77648044E+00  -5.58418076E+00   1.92299685E-01
    174  -5.78501562E+00  -5.58953793E+00   1.95477697E-01
    175  -5.79256995E+00  -5.59688430E+00   1.95685652E-01
    176  -5.80143278E+00  -5.60395341E+00   1.97479375E-01
    177  -5.80947527E+00  -5.61009063E+00   1.99384638E-01
    178  -5.81644344E+00  -5.61635235E+00   2.00091091E-01
    179  -5.82395780E+00  -5.62224651E+00   2.01711286E-01
    180  -5.83063556E+00  -5.62755157E+00   2.03083994E-01
    181  -5.83918518E+00  -5.63505939E+00   2.04125787E-01
    182  -5.84713043E+00  -5.64140740E+00   2.05723034E-01
    183  -5.85441844E+00  -5.64981945E+00   2.04598989E-01
    184  -5.86204977E+00  -5.65529043E+00   2.06759341E-01
    185  -5.87059156E+00  -5.66164743E+00   2.08944132E-01
    186  -5.87771027E+00  -5.66767980E+00   2.10030471E-01
    187  -5.88475611E+00  -5.67372781E+00   2.11028301E-01
    188  -5.89128164E+00  -5.67863113E+00   2.12650505E-01
    189  -5.89854957E+00  -5.68489957E+00   2.13649995E-01
    190  -5.90620584E+00  -5.69224897E+00   2.13956866E-01
    191  -5.91342142E+00  -5.69827989E+00   2.15141533E-01
    192  -5.92157389E+00  -5.70360665E+00   2.17967248E-01
    193  -5.92831568E+00  -5.71000515E+00   2.18310527E-01
    194  -5.93627841E+00  -5.71661721E+00   2.19661204E-01
    195  -5.94314922E+00  -5.72157883E+00   2.21570397E-01
    196  -5.95151128E+00  -5.72676249E+00   2.24748789E-01
    197  -5.95931075E+00  -5.73271253E+00   2.26598221E-01
    198  -5.96974161E+00  -5.73939078E+00   2.30350829E-01
    199  -5.97774713E+00  -5.74567819E+00   2.32068939E-01
    200  -5.98459500E+00  -5.75106983E+00   2.33525173E-01
    201  -5.99319628E+00  -5.75793172E+00   2.35264557E-01
    202  -6.00201534E+00  -5.76426323E+00   2.37752115E-01
    203  -6.01034126E+00  -5.77176493E+00   2.38576333E-01
    204  -6.01646535E+00  -5.77779237E+00   2.38672976E-01
    205  -6.02331889E+00  -5.78298562E+00   2.40333263E-01
    206  -6.03152048E+00  -5.78885200E+00   2.42668480E-01
    207  -6.03767290E+00  -5.79402648E+00   2.43646422E-01
    208  -6.04371547E+00  -5.79904322E+00   2.44672247E-01
    209  -6.05022753E+00  -5.80465607E+00   2.45571455E-01
    210  -6.05590417E+00  -5.80949681E+00   2.46407363E-01
    211  -6.06151620E+00  -5.81494163E+00   2.46574567E-01
    212  -6.06860586E+00  -5.82059141E+00   2.48014455E-01
    213  -6.07432424E+00  -5.82555360E+00   2.48770638E-01
    214  -6.08056616E+00  -5.83119474E+00   2.49371420E-01
    215  -6.08648371E+00  -5.83545153E+00   2.51032181E-01
    216  -6.09231128E+00  -5.83994358E+00   2.52367703E-01
    217  -6.10026149E+00  -5.84548962E+00   2.54771873E-01
    218  -6.10599841E+00  -5.85103399E+00   2.54964419E-01
    219  -6.11212682E+00  -5.85573724E+00   2.56389579E-01
    220  -6.11735079E+00  -5.85998181E+00   2.57368986E-01
    221  -6.12255404E+00  -5.86489257E+00   2.57661470E-01
    222  -6.12748901E+00  -5.86895747E+00   2.58531537E-01
    223  -6.13328589E+00  -5.87343644E+00   2.59849455E-01
    224  -6.13899593E+00  -5.87808917E+00   2.60906765E-01
    225  -6.14440571E+00  -5.88255066E+00   2.61855046E-01
    226  -6.14982086E+00  -5.88671743E+00   2.63103439E-01
    227  -6.15556904E+00  -5.89135161E+00   2.64217430E-01
    228  -6.16063160E+00  -5.89624956E+00   2.64382044E-01
    229  -6.16547250E+00  -5.90053779E+00   2.64934707E-01
    230  -6.17050120E+00  -5.90532480E+00   2.65176394E-01
    231  -6.17603867E+00  -5.91016968E+00   2.65868996E-01
    232  -6.18057132E+00  -5.91406186E+00   2.66509461E-01
    233  -6.18609873E+00  -5.91864137E+00   2.67457362E-01
    234  -6.19112863E+00  -5.92361472E+00   2.67513908E-01
    235  -6.19625292E+00  -5.92744547E+00   2.68807450E-01
    236  -6.20139712E+00  -5.93158933E+00   2.69807792E-01
    237  -6.20522693E+00  -5.93567251E+00   2.69554421E-01
    238  -6.21015879E+00  -5.93988450E+00   2.70274285E-01
    239  -6.21449924E+00  -5.94408928E+00   2.70409955E-01
    240  -6.22000265E+00  -5.94824329E+00   2.71759357E-01
    241  -6.22443248E+00  -5.95160066E+00   2.72831824E-01
    242  -6.22862096E+00  -5.95567895E+00   2.72942002E-01
    243  -6.23305386E+00  -5.96045076E+00   2.72603092E-01
    244  -6.23881798E+00  -5.96491441E+00   2.73903570E-01
    245  -6.24347316E+00  -5.96931870E+00   2.74154468E-01
    246  -6.24784891E+00  -5.97403187E+00   2.73817047E-01
    247  -6.25254353E+00  -5.97827661E+00   2.74266923E-01
    248  -6.25772980E+00  -5.98156355E+00   2.76166244E-01
    249  -6.26227163E+00  -5.98588877E+00   2.76382859E-01
    250  -6.26567032E+00  -5.98994888E+00   2.75721440E-01
    251  -6.26944943E+00  -5.99403212E+00   2.75417311E-01
    252  -6.27425443E+00  -5.99938158E+00   2.74872848E-01
    253  -6.27805987E+00  -6.00307267E+00   2.74987201E-01
    254  -6.28215813E+00  -6.00730170E+00   2.74856430E-01
    255  -6.28668123E+00  -6.01260969E+00   2.74071538E-01
    256  -6.29099141E+00  -6.01681285E+00   2.74178558E-01
    257  -6.29497187E+00  -6.02092973E+00   2.74042132E-01
    258  -6.29870566E+00  -6.02539507E+00   2.73310584E-01
    259  -6.30279036E+00  -6.02926268E+00   2.73527680E-01
    260  -6.30650329E+00  -6.03248867E+00   2.74014625E-01
    261  -6.31044667E+00  -6.03610026E+00   2.74346407E-01
    262  -6.31505530E+00  -6.03942075E+00   2.75634549E-01
    263  -6.31963156E+00  -6.04354009E+00   2.76091475E-01
    264  -6.32401869E+00  -6.04669894E+00   2.77319747E-01
    265  -6.32761347E+00  -6.05014330E+00   2.77470170E-01
    266  -6.33143081E+00  -6.05409519E+00   2.77335620E-01
    267  -6.33525265E+00  -6.05792566E+00   2.77326994E-01
    268  -6.33884654E+00  -6.06088064E+00   2.77965898E-01
    269  -6.34216667E+00  -6.06382696E+00   2.78339715E-01
    270  -6.34617110E+00  -6.06679275E+00   2.79378349E-01
    271  -6.34942179E+00  -6.06966486E+00   2.79756932E-01
    272  -6.35297294E+00  -6.07230623E+00   2.80666712E-01
    273  -6.35606927E+00  -6.07502638E+00   2.81042888E-01
    274  -6.36006054E+00  -6.07798400E+00   2.82076538E-01
    275  -6.36419760E+00  -6.08130712E+00   2.82890479E-01
    276  -6.36813602E+00  -6.08432104E+00   2.83814985E-01
    277  -6.37188867E+00  -6.08712050E+00   2.84768166E-01
    278  -6.37631982E+00  -6.08986994E+00   2.86449876E-01
    279  -6.38018602E+00  -6.09283441E+00   2.87351614E-01
    280  -6.38407999E+00  -6.09542592E+00   2.88654063E-01
    281  -6.38790154E+00  -6.09779595E+00   2.90105588E-01
    282  -6.39177620E+00  -6.10054357E+00   2.91232621E-01
    283  -6.39526377E+00  -6.10343298E+00   2.91830785E-01
    284  -6.39920389E+00  -6.10610759E+00   2.93096299E-01
    285  -6.40252887E+00  -6.10881802E+00   2.93710854E-01
    286  -6.40601662E+00  -6.11179373E+00   2.94222894E-01
    287  -6.40951582E+00  -6.11463477E+00   2.94881054E-01
    288  -6.41295834E+00  -6.11749420E+00   2.95464143E-01
    289  -6.41681207E+00  -6.12024283E+00   2.96569243E-01
    290  -6.41996526E+00  -6.12282576E+00   2.97139498E-01
    291  -6.42320395E+00  -6.12553377E+00   2.97670184E-01
    292  -6.42619272E+00  -6.12834266E+00   2.97850055E-01
    293  -6.43019286E+00  -6.13092762E+00   2.99265243E-01
    294  -6.43333735E+00  -6.13394539E+00   2.99391963E-01
    295  -6.43645020E+00  -6.13685820E+00   2.99591999E-01
    296  -6.43932313E+00  -6.13919188E+00   3.00131252E-01
    297  -6.44215658E+00  -6.14163018E+00   3.00526399E-01
    298  -6.44481539E+00  -6.14409201E+00   3.00723382E-01
    299  -6.44783464E+00  -6.14717497E+00   3.00659671E-01
    300  -6.45075045E+00  -6.14991603E+00   3.00834417E-01
# k =   0.750000   0.750000   0.500000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -7.44600061E+00  -6.93080389E+00   5.15196728E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.52780918E-01   7.46504209E-01  -2.06276709E-01
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -9.75578629E-04  -1.47387319E-03  -4.98294565E-04
      2  -1.96471545E-03  -2.94419221E-03  -9.79476758E-04
      3  -3.06808593E-03  -4.46598195E-03  -1.39789603E-03
      4  -4.15457194E-03  -5.99857611E-03  -1.84400417E-03
      5  -5.09518161E-02  -3.39818199E-02   1.69699962E-02
      6  -8.80674388E-02  -7.53678589E-02   1.26995799E-02
      7  -9.43784808E-02  -2.03266366E-01  -1.08887886E-01
      8  -1.00558811E-01  -3.09361152E-01  -2.08802342E-01
      9  -1.04406269E-01  -4.35298441E-01  -3.30892173E-01
     10  -1.11430545E-01  -5.60709036E-01  -4.49278491E-01
     11  -1.15437005E-01  -6.74998978E-01  -5.59561973E-01
     12  -1.23544493E-01  -7.94937271E-01  -6.71392777E-01
     13  -1.32054664E-01  -8.00143882E-01  -6.68089218E-01
     14  -1.42387421E-01  -8.05715739E-01  -6.63328318E-01
     15  -1.44062102E-01  -8.06971312E-01  -6.62909209E-01
     16  -1.45570141E-01  -8.08195111E-01  -6.62624970E-01
     17  -2.59370026E-01  -9.02446258E-01  -6.43076232E-01
     18  -3.67301932E-01  -1.00395412E+00  -6.36652186E-01
     19  -3.99930691E-01  -1.01327527E+00  -6.13344577E-01
     20  -4.37421438E-01  -1.02231113E+00  -5.84889692E-01
     21  -4.78943336E-01  -1.03564052E+00  -5.56697182E-01
     22  -5.37801372E-01  -1.05410653E+00  -5.16305158E-01
     23  -7.18045093E-01  -1.08040353E+00  -3.62358441E-01
     24  -9.61491830E-01  -1.10677643E+00  -1.45284599E-01
     25  -1.00741283E+00  -1.11214245E+00  -1.04729617E-01
     26  -1.02939657E+00  -1.11509612E+00  -8.56995523E-02
     27  -1.03855684E+00  -1.11699466E+00  -7.84378145E-02
     28  -1.04378266E+00  -1.11845039E+00  -7.46677291E-02
     29  -1.04541805E+00  -1.12002795E+00  -7.46098991E-02
     30  -1.04705026E+00  -1.12156524E+00  -7.45149812E-02
     31  -1.04869294E+00  -1.12416551E+00  -7.54725628E-02
     32  -1.05007888E+00  -1.12633354E+00  -7.62546658E-02
     33  -1.05190596E+00  -1.12908587E+00  -7.71799052E-02
     34  -1.05337904E+00  -1.13140893E+00  -7.80298878E-02
     35  -1.05648367E+00  -1.13287264E+00  -7.63889684E-02
     36  -1.05898916E+00  -1.13356486E+00  -7.45757050E-02
     37  -1.10943761E+00  -1.23676945E+00  -1.27331836E-01
     38  -1.13777211E+00  -1.29138732E+00  -1.53615210E-01
     39  -1.21007608E+00  -1.42746989E+00  -2.17393807E-01
     40  -1.34132751E+00  -1.64912574E+00  -3.07798224E-01
     41  -1.37863205E+00  -1.70958827E+00  -3.30956225E-01
     42  -1.39795812E+00  -1.73898928E+00  -3.41031162E-01
     43  -1.40175195E+00  -1.74203894E+00  -3.40286987E-01
     44  -1.40349192E+00  -1.74297184E+00  -3.39479923E-01
     45  -1.40621380E+00  -1.74562266E+00  -3.39408860E-01
     46  -1.40830945E+00  -1.74810367E+00  -3.39794226E-01
     47  -1.41668078E+00  -1.75126341E+00  -3.34582629E-01
     48  -1.42398977E+00  -1.75384185E+00  -3.29852081E-01
     49  -1.42809043E+00  -1.75589795E+00  -3.27807522E-01
     50  -1.43255182E+00  -1.75856039E+00  -3.26008566E-01
     51  -1.43788441E+00  -1.76035869E+00  -3.22474280E-01
     52  -1.44395382E+00  -1.76200500E+00  -3.18051181E-01
     53  -1.44822227E+00  -1.76298380E+00  -3.14761533E-01
     54  -1.45174701E+00  -1.76419794E+00  -3.12450929E-01
     55  -1.45740741E+00  -1.77266928E+00  -3.15261870E-01
     56  -1.46065222E+00  -1.77837059E+00  -3.17718377E-01
     57  -1.46422610E+00  -1.78011824E+00  -3.15892143E-01
     58  -1.46660646E+00  -1.78257872E+00  -3.15972258E-01
     59  -1.55383316E+00  -1.98082678E+00  -4.26993619E-01
     60  -1.65796152E+00  -2.00948419E+00  -3.51522667E-01
     61  -1.89263423E+00  -2.07509678E+00  -1.82462550E-01
     62  -2.15649333E+00  -2.11915161E+00   3.73417228E-02
     63  -2.20874206E+00  -2.17377685E+00   3.49652066E-02
     64  -2.23848848E+00  -2.22280506E+00   1.56834171E-02
     65  -2.25804237E+00  -2.23886505E+00   1.91773252E-02
     66  -2.27189317E+00  -2.25405115E+00   1.78420210E-02
     67  -2.28070276E+00  -2.29193169E+00  -1.12289310E-02
     68  -2.30484669E+00  -2.31579168E+00  -1.09449904E-02
     69  -2.32401976E+00  -2.33106059E+00  -7.04083082E-03
     70  -2.38128376E+00  -2.34778140E+00   3.35023686E-02
     71  -2.47182528E+00  -2.36002783E+00   1.11797450E-01
     72  -2.55964827E+00  -2.37153561E+00   1.88112658E-01
     73  -2.60978736E+00  -2.37667705E+00   2.33110311E-01
     74  -2.63586319E+00  -2.40304120E+00   2.32821993E-01
     75  -2.66002323E+00  -2.44923918E+00   2.10784049E-01
     76  -2.68196658E+00  -2.47981230E+00   2.02154281E-01
     77  -2.70371464E+00  -2.49493918E+00   2.08775459E-01
     78  -2.73254037E+00  -2.50235342E+00   2.30186950E-01
     79  -2.76317509E+00  -2.51750247E+00   2.45672628E-01
     80  -2.79012676E+00  -2.54814301E+00   2.41983751E-01
     81  -3.37308087E+00  -2.60115468E+00   7.71926181E-01
     82  -4.68152085E+00  -2.66324602E+00   2.01827483E+00
     83  -4.73747789E+00  -4.16770563E+00   5.69772259E-01
     84  -4.80132684E+00  -4.70910595E+00   9.22208873E-02
     85  -4.85448013E+00  -4.73933881E+00   1.15141325E-01
     86  -4.89317349E+00  -4.75968806E+00   1.33485424E-01
     87  -4.92263767E+00  -4.78152678E+00   1.41110892E-01
     88  -4.96168534E+00  -4.81537095E+00   1.46314390E-01
     89  -4.98816163E+00  -4.82865360E+00   1.59508026E-01
     90  -5.01279743E+00  -4.84285218E+00   1.69945254E-01
     91  -5.04118624E+00  -4.86673247E+00   1.74453769E-01
     92  -5.05721010E+00  -4.87969298E+00   1.77517116E-01
     93  -5.07438652E+00  -4.89575263E+00   1.78633882E-01
     94  -5.08956390E+00  -4.90964039E+00   1.79923507E-01
     95  -5.10508147E+00  -4.92118679E+00   1.83894681E-01
     96  -5.11906612E+00  -4.93667353E+00   1.82392590E-01
     97  -5.13935339E+00  -4.94658611E+00   1.92767274E-01
     98  -5.15752764E+00  -4.95728108E+00   2.00246560E-01
     99  -5.16972540E+00  -4.96422589E+00   2.05499506E-01
    100  -5.18323808E+00  -4.97477060E+00   2.08467477E-01
    101  -5.20186832E+00  -4.98360479E+00   2.18263530E-01
    102  -5.21470658E+00  -4.99417962E+00   2.20526960E-01
    103  -5.22677568E+00  -5.00214788E+00   2.24627806E-01
    104  -5.24013410E+00  -5.01051196E+00   2.29622145E-01
    105  -5.25054940E+00  -5.01868630E+00   2.31863107E-01
    106  -5.26088380E+00  -5.02638024E+00   2.34503560E-01
    107  -5.27473493E+00  -5.03609116E+00   2.38643776E-01
    108  -5.28787186E+00  -5.04425023E+00   2.43621626E-01
    109  -5.30330984E+00  -5.04998983E+00   2.53320011E-01
    110  -5.32007562E+00  -5.05666231E+00   2.63413319E-01
    111  -5.33570951E+00  -5.06284899E+00   2.72860524E-01
    112  -5.34607448E+00  -5.07014387E+00   2.75930602E-01
    113  -5.35470074E+00  -5.07644117E+00   2.78259571E-01
    114  -5.36326140E+00  -5.08425470E+00   2.79006705E-01
    115  -5.37215301E+00  -5.09165832E+00   2.80494694E-01
    116  -5.38055056E+00  -5.09876147E+00   2.81789090E-01
    117  -5.38848860E+00  -5.10680243E+00   2.81686177E-01
    118  -5.39655661E+00  -5.11529413E+00   2.81262482E-01
    119  -5.40416022E+00  -5.12200239E+00   2.82157839E-01
    120  -5.41091040E+00  -5.13115864E+00   2.79751760E-01
    121  -5.41818414E+00  -5.13895457E+00   2.79229563E-01
    122  -5.42368463E+00  -5.14457958E+00   2.79105054E-01
    123  -5.42868470E+00  -5.15133453E+00   2.77350167E-01
    124  -5.43425949E+00  -5.15669104E+00   2.77568445E-01
    125  -5.43781165E+00  -5.16225166E+00   2.75559983E-01
    126  -5.44395196E+00  -5.16800100E+00   2.75950961E-01
    127  -5.44878163E+00  -5.17311657E+00   2.75665062E-01
    128  -5.45694356E+00  -5.18052010E+00   2.76423457E-01
    129  -5.46272937E+00  -5.18783829E+00   2.74891086E-01
    130  -5.46879015E+00  -5.19347458E+00   2.75315577E-01
    131  -5.47605988E+00  -5.20260015E+00   2.73459736E-01
    132  -5.48196469E+00  -5.21114844E+00   2.70816248E-01
    133  -5.48976532E+00  -5.23130279E+00   2.58462528E-01
    134  -5.49757797E+00  -5.24078731E+00   2.56790666E-01
    135  -5.50463119E+00  -5.24804039E+00   2.56590795E-01
    136  -5.51279434E+00  -5.25912812E+00   2.53666220E-01
    137  -5.52114596E+00  -5.26771630E+00   2.53429654E-01
    138  -5.53011596E+00  -5.28079765E+00   2.49318307E-01
    139  -5.53862990E+00  -5.29387636E+00   2.44753541E-01
    140  -5.54852120E+00  -5.30498587E+00   2.43535328E-01
    141  -5.55900411E+00  -5.31639418E+00   2.42609924E-01
    142  -5.56715778E+00  -5.32562084E+00   2.41536936E-01
    143  -5.57651747E+00  -5.33976812E+00   2.36749352E-01
    144  -5.58609172E+00  -5.35176382E+00   2.34327899E-01
    145  -5.59410114E+00  -5.36551875E+00   2.28582387E-01
    146  -5.60279553E+00  -5.37676841E+00   2.26027121E-01
    147  -5.61015612E+00  -5.38707040E+00   2.23085719E-01
    148  -5.61708133E+00  -5.40083673E+00   2.16244604E-01
    149  -5.62527266E+00  -5.41055472E+00   2.14717942E-01
    150  -5.63278338E+00  -5.41740663E+00   2.15376750E-01
    151  -5.64156180E+00  -5.42558005E+00   2.15981750E-01
    152  -5.65016833E+00  -5.43686565E+00   2.13302681E-01
    153  -5.65880825E+00  -5.44794362E+00   2.10864629E-01
    154  -5.66706545E+00  -5.45952213E+00   2.07543316E-01
    155  -5.67528826E+00  -5.46877202E+00   2.06516239E-01
    156  -5.68406063E+00  -5.47665809E+00   2.07402537E-01
    157  -5.69314118E+00  -5.48675307E+00   2.06388113E-01
    158  -5.70098168E+00  -5.49388719E+00   2.07094497E-01
    159  -5.70904583E+00  -5.50261203E+00   2.06433801E-01
    160  -5.71995667E+00  -5.51257425E+00   2.07382420E-01
    161  -5.72700811E+00  -5.52200595E+00   2.05002166E-01
    162  -5.73496061E+00  -5.53559172E+00   1.99368891E-01
    163  -5.74326405E+00  -5.54452184E+00   1.98742211E-01
    164  -5.75124091E+00  -5.55181211E+00   1.99428799E-01
    165  -5.75875509E+00  -5.55871243E+00   2.00042659E-01
    166  -5.76677874E+00  -5.56743587E+00   1.99342870E-01
    167  -5.77418240E+00  -5.57620362E+00   1.97978782E-01
    168  -5.78135379E+00  -5.58405044E+00   1.97303346E-01
    169  -5.78955573E+00  -5.59099324E+00   1.98562483E-01
    170  -5.79662744E+00  -5.59750662E+00   1.99120824E-01
    171  -5.80519754E+00  -5.60260885E+00   2.02588695E-01
    172  -5.81330018E+00  -5.61125907E+00   2.02041112E-01
    173  -5.82056085E+00  -5.61785486E+00   2.02705990E-01
    174  -5.82850862E+00  -5.62328305E+00   2.05225567E-01
    175  -5.83605947E+00  -5.63104851E+00   2.05010967E-01
    176  -5.84442259E+00  -5.63826444E+00   2.06158152E-01
    177  -5.85214961E+00  -5.64458358E+00   2.07566032E-01
    178  -5.85856572E+00  -5.65102203E+00   2.07543691E-01
    179  -5.86601976E+00  -5.65741095E+00   2.08608810E-01
    180  -5.87249037E+00  -5.66262312E+00   2.09867259E-01
    181  -5.88083513E+00  -5.67065617E+00   2.10178956E-01
    182  -5.88853265E+00  -5.67739021E+00   2.11142441E-01
    183  -5.89557303E+00  -5.68559452E+00   2.09978512E-01
