# k =   0.250000  -0.000000  -0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -7.53884461E+00  -7.31094025E+00   2.27904361E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.76322792E-01   8.47958932E-01  -1.28363860E-01
#    Nb          CH(vbm)          CH(cbm)             diff
     68  -2.29225933E+00  -2.30647928E+00  -1.42199455E-02
     69  -2.30981812E+00  -2.32164479E+00  -1.18266763E-02
     70  -2.36671605E+00  -2.33848869E+00   2.82273629E-02
     71  -2.45104945E+00  -2.35155307E+00   9.94963783E-02
     72  -2.55197397E+00  -2.36382438E+00   1.88149589E-01
     73  -2.60320415E+00  -2.36883592E+00   2.34368230E-01
     74  -2.62825505E+00  -2.39257126E+00   2.35683790E-01
     75  -2.65082803E+00  -2.43708869E+00   2.13739342E-01
     76  -2.67169685E+00  -2.46433051E+00   2.07366340E-01
     77  -2.69272602E+00  -2.47757654E+00   2.15149480E-01
     78  -2.72033214E+00  -2.48483379E+00   2.35498349E-01
     79  -2.75016341E+00  -2.49990103E+00   2.50262376E-01
     80  -2.77500494E+00  -2.52934314E+00   2.45661803E-01
     81  -3.34319391E+00  -2.58222551E+00   7.60968407E-01
     82  -4.68863516E+00  -2.64431224E+00   2.04432292E+00
     83  -4.74515857E+00  -4.16026567E+00   5.84892904E-01
     84  -4.80993514E+00  -4.68688133E+00   1.23053810E-01
     85  -4.86150117E+00  -4.71750629E+00   1.43994886E-01
     86  -4.89936710E+00  -4.73809905E+00   1.61268050E-01
     87  -4.92816387E+00  -4.76006786E+00   1.68096011E-01
     88  -4.96803201E+00  -4.79393153E+00   1.74100478E-01
     89  -4.99311177E+00  -4.80633489E+00   1.86776883E-01
     90  -5.01754878E+00  -4.82010687E+00   1.97441917E-01
     91  -5.04550047E+00  -4.84392708E+00   2.01573400E-01
     92  -5.05925794E+00  -4.85770074E+00   2.01557197E-01
     93  -5.07657073E+00  -4.87424754E+00   2.02323189E-01
     94  -5.09093666E+00  -4.88832762E+00   2.02609033E-01
     95  -5.10559820E+00  -4.90003104E+00   2.05567158E-01
     96  -5.11965526E+00  -4.91662952E+00   2.03025738E-01
     97  -5.14010326E+00  -4.92700006E+00   2.13103201E-01
     98  -5.15922048E+00  -4.93794760E+00   2.21272876E-01
     99  -5.17138948E+00  -4.94513767E+00   2.26251808E-01
    100  -5.18524210E+00  -4.95590189E+00   2.29340209E-01
    101  -5.20477355E+00  -4.96525711E+00   2.39516444E-01
    102  -5.21773694E+00  -4.97596859E+00   2.41768354E-01
    103  -5.23000586E+00  -4.98454548E+00   2.45460387E-01
    104  -5.24339696E+00  -4.99308822E+00   2.50308737E-01
    105  -5.25402201E+00  -5.00120328E+00   2.52818732E-01
    106  -5.26475665E+00  -5.00901919E+00   2.55737460E-01
    107  -5.27860157E+00  -5.01901837E+00   2.59583204E-01
    108  -5.29200680E+00  -5.02746469E+00   2.64542107E-01
    109  -5.30760949E+00  -5.03345185E+00   2.74157633E-01
    110  -5.32485708E+00  -5.04015167E+00   2.84705413E-01
    111  -5.34127884E+00  -5.04650238E+00   2.94776463E-01
    112  -5.35220292E+00  -5.05347639E+00   2.98726525E-01
    113  -5.36063473E+00  -5.05988650E+00   3.00748226E-01
    114  -5.36891016E+00  -5.06754874E+00   3.01361422E-01
    115  -5.37772933E+00  -5.07458631E+00   3.03143018E-01
    116  -5.38558939E+00  -5.08166810E+00   3.03921291E-01
    117  -5.39310784E+00  -5.09002167E+00   3.03086165E-01
    118  -5.40025824E+00  -5.09889677E+00   3.01361463E-01
    119  -5.40739488E+00  -5.10601541E+00   3.01379466E-01
    120  -5.41380151E+00  -5.11537409E+00   2.98427422E-01
    121  -5.42051666E+00  -5.12327775E+00   2.97238906E-01
    122  -5.42543439E+00  -5.12885494E+00   2.96579450E-01
    123  -5.43027026E+00  -5.13575934E+00   2.94510927E-01
    124  -5.43559235E+00  -5.14124945E+00   2.94342902E-01
    125  -5.43905596E+00  -5.14699999E+00   2.92055977E-01
    126  -5.44534920E+00  -5.15277589E+00   2.92573307E-01
    127  -5.45000217E+00  -5.15791627E+00   2.92085901E-01
    128  -5.45818322E+00  -5.16507321E+00   2.93110007E-01
    129  -5.46377517E+00  -5.17218461E+00   2.91590566E-01
    130  -5.46945225E+00  -5.17790947E+00   2.91542780E-01
    131  -5.47661188E+00  -5.18665693E+00   2.89954950E-01
    132  -5.48231750E+00  -5.19460922E+00   2.87708277E-01
    133  -5.49001236E+00  -5.21457752E+00   2.75434836E-01
    134  -5.49773375E+00  -5.22399085E+00   2.73742897E-01
    135  -5.50465937E+00  -5.23101985E+00   2.73639518E-01
    136  -5.51280111E+00  -5.24197833E+00   2.70822783E-01
    137  -5.52116145E+00  -5.25041634E+00   2.70745111E-01
    138  -5.53005697E+00  -5.26353106E+00   2.66525909E-01
    139  -5.53832579E+00  -5.27686050E+00   2.61465289E-01
    140  -5.54806174E+00  -5.28810328E+00   2.59958462E-01
    141  -5.55824785E+00  -5.29977632E+00   2.58471533E-01
    142  -5.56655402E+00  -5.30894397E+00   2.57610044E-01
    143  -5.57590373E+00  -5.32328458E+00   2.52619149E-01
    144  -5.58572730E+00  -5.33525058E+00   2.50476721E-01
    145  -5.59412648E+00  -5.34896253E+00   2.45163944E-01
    146  -5.60323472E+00  -5.36013264E+00   2.43102081E-01
    147  -5.61075196E+00  -5.37045899E+00   2.40292971E-01
    148  -5.61795050E+00  -5.38389153E+00   2.34058967E-01
    149  -5.62656411E+00  -5.39352620E+00   2.33037918E-01
    150  -5.63456175E+00  -5.40029040E+00   2.34271353E-01
    151  -5.64365906E+00  -5.40853714E+00   2.35121925E-01
    152  -5.65247394E+00  -5.42008065E+00   2.32393296E-01
    153  -5.66123544E+00  -5.43119451E+00   2.30040924E-01
    154  -5.66986243E+00  -5.44267072E+00   2.27191710E-01
    155  -5.67833726E+00  -5.45180409E+00   2.26533170E-01
    156  -5.68732864E+00  -5.45968749E+00   2.27641148E-01
    157  -5.69680825E+00  -5.46976418E+00   2.27044068E-01
    158  -5.70502681E+00  -5.47683454E+00   2.28192270E-01
    159  -5.71313692E+00  -5.48537666E+00   2.27760254E-01
    160  -5.72438766E+00  -5.49536123E+00   2.29026432E-01
    161  -5.73144864E+00  -5.50477574E+00   2.26672899E-01
    162  -5.73932113E+00  -5.51836348E+00   2.20957650E-01
    163  -5.74771424E+00  -5.52729856E+00   2.20415682E-01
    164  -5.75565040E+00  -5.53458281E+00   2.21067591E-01
    165  -5.76328929E+00  -5.54149652E+00   2.21792767E-01
    166  -5.77149328E+00  -5.55016970E+00   2.21323572E-01
    167  -5.77902310E+00  -5.55891134E+00   2.20111763E-01
    168  -5.78610988E+00  -5.56670276E+00   2.19407120E-01
    169  -5.79420831E+00  -5.57362242E+00   2.20585891E-01
    170  -5.80145304E+00  -5.58013291E+00   2.21320131E-01
    171  -5.81009224E+00  -5.58514517E+00   2.24947067E-01
    172  -5.81820948E+00  -5.59366152E+00   2.24547968E-01
    173  -5.82554908E+00  -5.60023956E+00   2.25309523E-01
    174  -5.83350591E+00  -5.60559378E+00   2.27912126E-01
    175  -5.84117316E+00  -5.61326038E+00   2.27912783E-01
    176  -5.84959358E+00  -5.62045054E+00   2.29143042E-01
    177  -5.85733336E+00  -5.62676211E+00   2.30571249E-01
    178  -5.86375591E+00  -5.63313239E+00   2.30623522E-01
    179  -5.87114209E+00  -5.63949552E+00   2.31646572E-01
    180  -5.87742267E+00  -5.64464609E+00   2.32776576E-01
    181  -5.88574670E+00  -5.65262453E+00   2.33122166E-01
    182  -5.89347332E+00  -5.65931681E+00   2.34156509E-01
    183  -5.90055508E+00  -5.66750755E+00   2.33047532E-01
    184  -5.90792139E+00  -5.67275651E+00   2.35164882E-01
    185  -5.91656266E+00  -5.67913804E+00   2.37424626E-01
    186  -5.92349000E+00  -5.68486541E+00   2.38624590E-01
    187  -5.93038921E+00  -5.69041883E+00   2.39970379E-01
    188  -5.93683535E+00  -5.69515122E+00   2.41684128E-01
    189  -5.94403737E+00  -5.70102576E+00   2.43011605E-01
    190  -5.95180028E+00  -5.70822244E+00   2.43577841E-01
    191  -5.95881857E+00  -5.71469262E+00   2.44125944E-01
    192  -5.96689372E+00  -5.71991715E+00   2.46976568E-01
    193  -5.97361654E+00  -5.72604140E+00   2.47575136E-01
    194  -5.98199199E+00  -5.73296057E+00   2.49031422E-01
    195  -5.98890901E+00  -5.73807839E+00   2.50830619E-01
    196  -5.99695155E+00  -5.74350856E+00   2.53442988E-01
    197  -6.00453021E+00  -5.74948260E+00   2.55047604E-01
    198  -6.01483695E+00  -5.75675949E+00   2.58077464E-01
    199  -6.02306375E+00  -5.76256796E+00   2.60495794E-01
    200  -6.02994313E+00  -5.76789391E+00   2.62049219E-01
    201  -6.03856019E+00  -5.77542246E+00   2.63137734E-01
    202  -6.04763258E+00  -5.78185471E+00   2.65777870E-01
    203  -6.05607468E+00  -5.78993191E+00   2.66142762E-01
    204  -6.06275585E+00  -5.79537823E+00   2.67377619E-01
    205  -6.06944092E+00  -5.80101875E+00   2.68422175E-01
    206  -6.07813825E+00  -5.80695928E+00   2.71178972E-01
    207  -6.08415811E+00  -5.81143641E+00   2.72721703E-01
    208  -6.09040192E+00  -5.81679947E+00   2.73602448E-01
    209  -6.09703961E+00  -5.82269690E+00   2.74342707E-01
    210  -6.10282293E+00  -5.82701413E+00   2.75808807E-01
    211  -6.10863654E+00  -5.83176862E+00   2.76867919E-01
    212  -6.11557972E+00  -5.83742898E+00   2.78150742E-01
    213  -6.12137382E+00  -5.84190732E+00   2.79466500E-01
    214  -6.12744652E+00  -5.84728675E+00   2.80159773E-01
    215  -6.13362066E+00  -5.85119986E+00   2.82420805E-01
    216  -6.13963379E+00  -5.85575899E+00   2.83874803E-01
    217  -6.14728384E+00  -5.86088928E+00   2.86394563E-01
    218  -6.15327091E+00  -5.86608068E+00   2.87190233E-01
    219  -6.15932915E+00  -5.87071471E+00   2.88614444E-01
    220  -6.16433767E+00  -5.87521575E+00   2.89121918E-01
    221  -6.16977625E+00  -5.87990616E+00   2.89870091E-01
    222  -6.17464613E+00  -5.88375483E+00   2.90891294E-01
    223  -6.18042995E+00  -5.88842812E+00   2.92001831E-01
    224  -6.18617262E+00  -5.89304035E+00   2.93132271E-01
    225  -6.19159484E+00  -5.89756072E+00   2.94034116E-01
    226  -6.19693490E+00  -5.90148649E+00   2.95448404E-01
    227  -6.20280648E+00  -5.90585917E+00   2.96947310E-01
    228  -6.20781170E+00  -5.91077778E+00   2.97033926E-01
    229  -6.21263582E+00  -5.91504271E+00   2.97593108E-01
    230  -6.21778223E+00  -5.91994536E+00   2.97836874E-01
    231  -6.22348512E+00  -5.92454654E+00   2.98938585E-01
    232  -6.22793743E+00  -5.92833519E+00   2.99602241E-01
    233  -6.23373190E+00  -5.93284682E+00   3.00885081E-01
    234  -6.23870092E+00  -5.93742238E+00   3.01278547E-01
    235  -6.24366866E+00  -5.94123440E+00   3.02434264E-01
    236  -6.24875215E+00  -5.94542859E+00   3.03323558E-01
    237  -6.25265956E+00  -5.94967102E+00   3.02988539E-01
    238  -6.25771410E+00  -5.95367328E+00   3.04040821E-01
    239  -6.26212162E+00  -5.95790010E+00   3.04221522E-01
    240  -6.26749809E+00  -5.96191505E+00   3.05583037E-01
    241  -6.27188759E+00  -5.96556278E+00   3.06324817E-01
    242  -6.27601024E+00  -5.96957525E+00   3.06434995E-01
    243  -6.28053038E+00  -5.97412805E+00   3.06402324E-01
    244  -6.28629915E+00  -5.97856220E+00   3.07736953E-01
    245  -6.29099715E+00  -5.98346546E+00   3.07531695E-01
    246  -6.29565061E+00  -5.98835180E+00   3.07298807E-01
    247  -6.30037017E+00  -5.99248900E+00   3.07881172E-01
    248  -6.30542429E+00  -5.99556744E+00   3.09856848E-01
    249  -6.30980664E+00  -5.99997677E+00   3.09829871E-01
    250  -6.31323667E+00  -6.00378915E+00   3.09447523E-01
    251  -6.31700554E+00  -6.00767371E+00   3.09331822E-01
    252  -6.32177942E+00  -6.01265712E+00   3.09122298E-01
    253  -6.32573502E+00  -6.01642795E+00   3.09307074E-01
    254  -6.32988638E+00  -6.02062622E+00   3.09260158E-01
    255  -6.33441226E+00  -6.02585418E+00   3.08558080E-01
    256  -6.33888237E+00  -6.03005653E+00   3.08825841E-01
    257  -6.34290348E+00  -6.03430744E+00   3.08596044E-01
    258  -6.34657434E+00  -6.03849969E+00   3.08074657E-01
    259  -6.35075064E+00  -6.04224571E+00   3.08504937E-01
    260  -6.35457152E+00  -6.04541013E+00   3.09161382E-01
    261  -6.35847311E+00  -6.04923900E+00   3.09234116E-01
    262  -6.36307531E+00  -6.05236417E+00   3.10711143E-01
    263  -6.36778095E+00  -6.05647642E+00   3.11304530E-01
    264  -6.37220145E+00  -6.05956940E+00   3.12632051E-01
    265  -6.37586751E+00  -6.06332881E+00   3.12538706E-01
    266  -6.37981075E+00  -6.06750279E+00   3.12307960E-01
    267  -6.38373968E+00  -6.07143701E+00   3.12302671E-01
    268  -6.38728046E+00  -6.07479325E+00   3.12487211E-01
    269  -6.39063525E+00  -6.07772706E+00   3.12908190E-01
    270  -6.39468759E+00  -6.08062890E+00   3.14058689E-01
    271  -6.39795474E+00  -6.08344567E+00   3.14509077E-01
    272  -6.40144801E+00  -6.08606323E+00   3.15384782E-01
    273  -6.40459091E+00  -6.08883452E+00   3.15756398E-01
    274  -6.40856975E+00  -6.09179737E+00   3.16772378E-01
    275  -6.41286828E+00  -6.09510748E+00   3.17760800E-01
    276  -6.41678602E+00  -6.09818982E+00   3.18596194E-01
    277  -6.42058037E+00  -6.10081044E+00   3.19769929E-01
    278  -6.42510954E+00  -6.10364100E+00   3.21468541E-01
    279  -6.42902171E+00  -6.10654056E+00   3.22481151E-01
    280  -6.43286742E+00  -6.10916862E+00   3.23698799E-01
    281  -6.43671154E+00  -6.11144086E+00   3.25270675E-01
    282  -6.44086081E+00  -6.11410414E+00   3.26756673E-01
    283  -6.44429451E+00  -6.11690173E+00   3.27392778E-01
    284  -6.44832879E+00  -6.11973135E+00   3.28597442E-01
    285  -6.45166438E+00  -6.12230087E+00   3.29363513E-01
    286  -6.45528735E+00  -6.12520983E+00   3.30077521E-01
    287  -6.45890742E+00  -6.12806908E+00   3.30838341E-01
    288  -6.46235339E+00  -6.13088494E+00   3.31468448E-01
    289  -6.46629562E+00  -6.13347292E+00   3.32822695E-01
    290  -6.46946950E+00  -6.13617736E+00   3.33292144E-01
    291  -6.47283661E+00  -6.13896749E+00   3.33869114E-01
    292  -6.47598787E+00  -6.14171098E+00   3.34276893E-01
    293  -6.48010262E+00  -6.14424934E+00   3.35853284E-01
    294  -6.48340212E+00  -6.14718588E+00   3.36216240E-01
    295  -6.48652231E+00  -6.14998149E+00   3.36540824E-01
    296  -6.48949037E+00  -6.15230880E+00   3.37181571E-01
    297  -6.49236740E+00  -6.15464005E+00   3.37727355E-01
    298  -6.49513402E+00  -6.15715875E+00   3.37975262E-01
    299  -6.49832480E+00  -6.16021479E+00   3.38110005E-01
    300  -6.50125095E+00  -6.16297066E+00   3.38280298E-01
# k =   0.250000   0.250000   0.250000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -7.50336583E+00  -7.31512461E+00   1.88241212E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.63907180E-01   8.49171946E-01  -1.14735234E-01
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -1.02823821E-03  -7.34083969E-04   2.94154240E-04
      2  -2.02900930E-03  -1.45780287E-03   5.71206426E-04
      3  -3.13254276E-03  -2.15440373E-03   9.78139025E-04
      4  -4.22692782E-03  -2.85622423E-03   1.37070359E-03
      5  -5.88171401E-02  -3.80390325E-02   2.07781075E-02
      6  -1.03991947E-01  -8.23290062E-02   2.16629412E-02
      7  -1.08625131E-01  -1.99568473E-01  -9.09433417E-02
      8  -1.14024549E-01  -2.93398324E-01  -1.79373775E-01
      9  -1.17135032E-01  -4.21088199E-01  -3.03953167E-01
     10  -1.25703970E-01  -5.56496013E-01  -4.30792042E-01
     11  -1.29104950E-01  -6.66705286E-01  -5.37600336E-01
     12  -1.39542347E-01  -8.03207884E-01  -6.63665537E-01
     13  -1.50791046E-01  -8.06118692E-01  -6.55327646E-01
     14  -1.63502050E-01  -8.08748850E-01  -6.45246800E-01
     15  -1.65086780E-01  -8.09457780E-01  -6.44371000E-01
     16  -1.66476243E-01  -8.10142558E-01  -6.43666314E-01
     17  -2.92119819E-01  -9.29998694E-01  -6.37878875E-01
     18  -4.18768631E-01  -1.10091274E+00  -6.82144104E-01
     19  -4.48828547E-01  -1.10881012E+00  -6.59981571E-01
     20  -4.82278173E-01  -1.11678856E+00  -6.34510386E-01
     21  -5.22165376E-01  -1.13154489E+00  -6.09379512E-01
     22  -5.81870446E-01  -1.15888986E+00  -5.77019417E-01
     23  -7.62166788E-01  -1.17920686E+00  -4.17040067E-01
     24  -9.82984068E-01  -1.19850248E+00  -2.15518412E-01
     25  -1.02703132E+00  -1.20213498E+00  -1.75103658E-01
     26  -1.04831176E+00  -1.20413953E+00  -1.55827771E-01
     27  -1.05810492E+00  -1.20492565E+00  -1.46820729E-01
     28  -1.06385199E+00  -1.20544383E+00  -1.41591838E-01
     29  -1.06509400E+00  -1.20598680E+00  -1.40892800E-01
     30  -1.06634950E+00  -1.20649410E+00  -1.40144597E-01
     31  -1.06742596E+00  -1.20964912E+00  -1.42223165E-01
     32  -1.06831165E+00  -1.21249941E+00  -1.44187766E-01
     33  -1.06966620E+00  -1.21594321E+00  -1.46277013E-01
     34  -1.07074002E+00  -1.21889016E+00  -1.48150137E-01
     35  -1.07326865E+00  -1.21995553E+00  -1.46686874E-01
     36  -1.07517852E+00  -1.22045500E+00  -1.45276476E-01
     37  -1.12675063E+00  -1.30946551E+00  -1.82714883E-01
     38  -1.15587088E+00  -1.35622852E+00  -2.00357640E-01
     39  -1.22814324E+00  -1.47062684E+00  -2.42483607E-01
     40  -1.37474335E+00  -1.65159434E+00  -2.76850990E-01
     41  -1.42119023E+00  -1.69495740E+00  -2.73767175E-01
     42  -1.44565441E+00  -1.71541757E+00  -2.69763169E-01
     43  -1.45076809E+00  -1.71745128E+00  -2.66683188E-01
     44  -1.45383062E+00  -1.71789335E+00  -2.64062733E-01
     45  -1.45608823E+00  -1.72113084E+00  -2.65042603E-01
     46  -1.45801593E+00  -1.72411550E+00  -2.66099573E-01
     47  -1.46478675E+00  -1.72679649E+00  -2.62009747E-01
     48  -1.46994916E+00  -1.72892000E+00  -2.58970840E-01
     49  -1.47225666E+00  -1.73067924E+00  -2.58422580E-01
     50  -1.47470918E+00  -1.73312750E+00  -2.58418317E-01
     51  -1.47909545E+00  -1.73472650E+00  -2.55631047E-01
     52  -1.48363209E+00  -1.73624577E+00  -2.52613682E-01
     53  -1.48611174E+00  -1.73726598E+00  -2.51154248E-01
     54  -1.48751027E+00  -1.73883579E+00  -2.51325527E-01
     55  -1.49094003E+00  -1.74851140E+00  -2.57571371E-01
     56  -1.49290070E+00  -1.75499631E+00  -2.62095610E-01
     57  -1.49512798E+00  -1.75662489E+00  -2.61496913E-01
     58  -1.49652256E+00  -1.75920478E+00  -2.62682215E-01
     59  -1.57682245E+00  -2.02484684E+00  -4.48024389E-01
     60  -1.67169551E+00  -2.04854378E+00  -3.76848271E-01
     61  -1.90539304E+00  -2.08136198E+00  -1.75968933E-01
     62  -2.21822229E+00  -2.11896304E+00   9.92592535E-02
     63  -2.26872702E+00  -2.21354541E+00   5.51816090E-02
     64  -2.29668749E+00  -2.30556096E+00  -8.87346695E-03
     65  -2.31379537E+00  -2.32201124E+00  -8.21586560E-03
     66  -2.32679797E+00  -2.33963365E+00  -1.28356813E-02
     67  -2.33492969E+00  -2.39446392E+00  -5.95342347E-02
     68  -2.35877605E+00  -2.43500777E+00  -7.62317158E-02
     69  -2.37557653E+00  -2.44846377E+00  -7.28872329E-02
     70  -2.42936093E+00  -2.46191771E+00  -3.25567781E-02
     71  -2.50919932E+00  -2.47329684E+00   3.59024805E-02
     72  -2.59567235E+00  -2.48387314E+00   1.11799216E-01
     73  -2.64210432E+00  -2.48821227E+00   1.53892056E-01
     74  -2.66540549E+00  -2.50895645E+00   1.56449034E-01
     75  -2.68521625E+00  -2.54661753E+00   1.38598716E-01
     76  -2.70396045E+00  -2.57163781E+00   1.32322640E-01
     77  -2.72520230E+00  -2.58384965E+00   1.41352643E-01
     78  -2.75314187E+00  -2.63625095E+00   1.16890913E-01
     79  -2.78234535E+00  -2.79108848E+00  -8.74312590E-03
     80  -2.80441302E+00  -2.84718814E+00  -4.27751123E-02
     81  -3.33133653E+00  -2.89699286E+00   4.34343674E-01
     82  -4.71140006E+00  -2.94377767E+00   1.76762239E+00
     83  -4.75959941E+00  -4.56718436E+00   1.92415046E-01
     84  -4.81870304E+00  -5.01109694E+00  -1.92393903E-01
     85  -4.87100899E+00  -5.04291052E+00  -1.71901529E-01
     86  -4.90964773E+00  -5.06048547E+00  -1.50837743E-01
     87  -4.94166308E+00  -5.07754530E+00  -1.35882213E-01
     88  -4.98590024E+00  -5.10414579E+00  -1.18245547E-01
     89  -5.01604310E+00  -5.11526028E+00  -9.92171818E-02
     90  -5.04012706E+00  -5.12595029E+00  -8.58232277E-02
     91  -5.07536473E+00  -5.15041584E+00  -7.50511102E-02
     92  -5.09228273E+00  -5.15949521E+00  -6.72124783E-02
     93  -5.10949451E+00  -5.17500655E+00  -6.55120391E-02
     94  -5.12413839E+00  -5.18758218E+00  -6.34437902E-02
     95  -5.13998047E+00  -5.19594657E+00  -5.59660982E-02
     96  -5.15310982E+00  -5.20895065E+00  -5.58408324E-02
     97  -5.17396863E+00  -5.21711241E+00  -4.31437805E-02
